Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
8361,CA-2018-147207,2018-02-01,2018-04-01,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,14371,Central,OFF-AR-10001955,Office Supplies,Art,Newell 319,31.744
8367,CA-2015-109918,2015-07-09,2015-12-09,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,29515,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",27.36
8375,CA-2016-158701,2016-05-01,2016-10-01,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,28574,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,87.36
8386,CA-2018-137582,2018-04-09,2018-08-09,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Oakland,California,29065,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808
8389,CA-2015-139423,2015-01-11,2015-05-11,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Orange,New Jersey,7050,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12
8391,CA-2018-153227,2018-04-12,2018-06-12,First Class,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,24496,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76
8393,CA-2017-142594,2017-01-12,2017-06-12,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94
8398,US-2015-120236,2015-03-09,2015-04-09,First Class,MR-17545,Mathew Reese,Home Office,United States,Houston,Texas,11559,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,7.68
8399,CA-2018-120061,2018-02-11,2018-07-11,Second Class,SR-20425,Sharelle Roach,Home Office,United States,Springfield,Ohio,-20033,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372
8401,CA-2016-110814,2016-05-12,2016-09-12,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,232.4
8404,CA-2017-154067,2017-01-02,2017-07-02,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,24500,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52
8405,CA-2018-140480,2018-08-07,2018-12-07,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,83.92
8412,CA-2017-159765,2017-09-05,2017-12-05,Second Class,TH-21100,Thea Hendricks,Consumer,United States,Salem,Virginia,24153,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,27.86
8416,CA-2018-107265,2018-06-04,2018-12-04,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Marion,Iowa,-13234,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32
8417,CA-2018-118199,2018-09-05,2018-11-05,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,32569,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92
8427,CA-2016-128356,2016-02-10,2016-07-10,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Thornton,Colorado,14693,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",10.944
8441,CA-2017-158302,2017-08-12,2017-12-12,Second Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Ohio,-22307,East,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",10.584
8442,CA-2018-145779,2018-06-05,2018-10-05,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Tucson,Arizona,20169,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,84.416
8443,US-2017-155173,2017-06-03,2017-10-03,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,431.94
8463,CA-2016-169537,2016-03-09,2016-07-09,Second Class,JH-15820,John Huston,Consumer,United States,Holland,Michigan,-16113,Central,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,7.5
8489,CA-2017-158841,2017-02-02,2017-04-02,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95
8492,CA-2018-106824,2018-07-07,2018-11-07,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Los Angeles,California,24513,West,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",5.94
8496,CA-2017-143154,2017-02-12,2017-08-12,Standard Class,AS-10225,Alan Schoenberger,Corporate,United States,Longmont,Colorado,14965,West,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6
8497,CA-2015-169061,2015-05-03,2015-08-03,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52
8502,CA-2016-102316,2016-01-03,2016-03-03,Second Class,DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,California,24509,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,15.984
8505,CA-2017-109400,2017-02-05,2017-06-05,Standard Class,NR-18550,Nick Radford,Consumer,United States,Amarillo,Texas,13573,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744
8506,CA-2017-130400,2017-08-03,2017-12-03,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,9681,Central,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856
8513,CA-2017-144645,2017-02-02,2017-08-02,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Houston,Texas,11505,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.784
8514,CA-2018-141614,2018-05-06,2018-09-06,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Orlando,Florida,-32697,South,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,20.736
8517,CA-2017-132899,2017-07-04,2017-11-04,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New York City,New York,10009,East,OFF-AR-10002833,Office Supplies,Art,Newell 322,3.64
8518,CA-2018-149720,2018-04-06,2018-07-06,Second Class,EM-14065,Erin Mull,Consumer,United States,Frisco,Texas,9498,Central,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,30.336
8519,CA-2018-118003,2018-04-12,2018-10-12,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99
8523,US-2017-160206,2017-01-04,2017-07-04,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Milwaukee,Wisconsin,-12327,Central,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99
8537,CA-2016-157343,2016-07-06,2016-11-06,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,18.312
8544,CA-2015-137575,2015-06-08,2015-11-08,Standard Class,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10035,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98
8548,CA-2016-149566,2016-05-12,2016-10-12,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,24513,West,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,39.0
8550,CA-2016-126186,2016-11-09,2016-12-09,First Class,GB-14530,George Bell,Corporate,United States,Aurora,Colorado,14477,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,24.64
8555,CA-2017-102092,2017-09-12,2017-11-12,First Class,PM-18940,Paul MacIntyre,Consumer,United States,Springfield,Virginia,22153,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86
8563,CA-2017-123540,2017-02-04,2017-06-04,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,-12327,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9
8568,US-2017-136581,2017-10-11,2017-12-11,First Class,SV-20365,Seth Vernon,Consumer,United States,Troy,Ohio,-20163,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,31.104
8569,CA-2017-162390,2017-06-12,2017-12-12,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.744
8572,CA-2017-162222,2017-03-04,2017-03-04,Same Day,SR-20740,Steven Roelle,Home Office,United States,Dallas,Texas,9545,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,10.272
8577,CA-2018-106747,2018-03-07,2018-04-07,First Class,TS-21505,Tony Sayre,Consumer,United States,Concord,New Hampshire,3301,East,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,102.3
8585,CA-2015-104808,2015-04-02,2015-08-02,Second Class,MH-17440,Mark Haberlin,Corporate,United States,Escondido,California,26489,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248
8596,CA-2015-111934,2015-05-05,2015-07-05,First Class,GD-14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,22204,South,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,11.88
8604,US-2017-116365,2017-03-01,2017-08-01,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,12671,Central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08
8608,CA-2015-151946,2015-04-06,2015-09-06,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",56.96
8619,CA-2018-117513,2018-03-03,2018-08-03,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,24468,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672
8621,US-2018-119319,2018-06-11,2018-09-11,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Dallas,Texas,9681,Central,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56
8626,CA-2016-156118,2016-08-12,2016-12-12,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Colorado Springs,Colorado,15370,West,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.696
8627,CA-2016-164084,2016-07-09,2016-12-09,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011,East,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,70.26
8642,CA-2018-147767,2018-02-12,2018-02-12,Same Day,SV-20935,Susan Vittorini,Consumer,United States,Peoria,Arizona,19809,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,67.86
8648,US-2016-131842,2016-05-12,2016-08-12,First Class,RR-19525,Rick Reed,Corporate,United States,Nashville,Tennessee,-28325,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",97.424
8660,CA-2017-153185,2017-03-09,2017-08-09,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,Cincinnati,Ohio,-20305,East,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96
8679,CA-2017-112739,2017-02-09,2017-07-09,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,11534,Central,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",8.608
8681,CA-2017-143805,2017-01-12,2017-03-12,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,23223,South,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55
8683,CA-2015-133634,2015-05-11,2015-10-11,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Arlington,Virginia,22204,South,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,47.79
8704,CA-2016-133494,2016-01-03,2016-05-03,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.552
8706,US-2015-132745,2015-01-10,2015-05-10,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Reno,Nevada,23966,West,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,4.71
8712,CA-2015-105648,2015-03-03,2015-07-03,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,26501,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.352
8713,US-2016-145422,2016-03-12,2016-07-12,Standard Class,PW-19240,Pierre Wener,Consumer,United States,San Francisco,California,28574,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499
8736,US-2015-169390,2015-07-02,2015-10-02,Second Class,CS-12250,Chris Selesnick,Corporate,United States,New York City,New York,10024,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96
8737,CA-2017-168774,2017-04-09,2017-09-09,Standard Class,RP-19855,Roy Phan,Corporate,United States,Woodbury,Minnesota,-10411,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41
8738,CA-2018-161592,2018-06-04,2018-10-04,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Chattanooga,Tennessee,-28115,South,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,8.1
8739,US-2018-131961,2018-08-12,2018-11-12,First Class,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,13.248
8742,CA-2016-113222,2016-09-11,2016-09-11,Same Day,AG-10765,Anthony Garverick,Home Office,United States,Lawrence,Indiana,-19310,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,10.74
8743,US-2016-144771,2016-02-10,2016-04-10,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,31587,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,11.032
8747,CA-2018-128076,2018-02-02,2018-07-02,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,26569,West,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58
8752,CA-2017-105662,2017-05-05,2017-09-05,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,32303,South,OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248
8754,CA-2018-152198,2018-09-09,2018-10-09,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,-21921,East,OFF-LA-10000443,Office Supplies,Labels,Avery 501,17.712
8769,CA-2016-151722,2016-05-10,2016-09-10,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Ohio,-22307,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,288.0
8776,CA-2017-163636,2017-05-12,2017-09-12,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Chicago,Illinois,-4913,Central,OFF-AR-10001547,Office Supplies,Art,Newell 311,3.536
8777,CA-2017-102813,2017-02-07,2017-03-07,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,11804,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43
8781,CA-2016-133585,2016-01-03,2016-04-03,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,11534,Central,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,55.328
8791,CA-2016-169572,2016-06-09,2016-12-09,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Richmond,Virginia,23223,South,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",46.62
8799,US-2017-150140,2017-06-04,2017-10-04,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Burlington,Vermont,0,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,1294.75
8800,CA-2015-116666,2015-08-05,2015-10-05,First Class,KT-16480,Kean Thornton,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1799.97
8802,CA-2017-140935,2017-10-11,2017-12-11,First Class,AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,7584,Central,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,221.98
8821,CA-2018-100622,2018-03-11,2018-07-11,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,-32697,South,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,959.984
8827,US-2015-157847,2015-02-04,2015-06-04,Second Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,11559,Central,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,26.72
8829,CA-2016-115168,2016-05-06,2016-09-06,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Saint Charles,Missouri,-2235,Central,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,10.56
8830,CA-2015-109680,2015-06-10,2015-09-10,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Indianapolis,Indiana,-19333,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,386.34
8839,CA-2015-153808,2015-06-04,2015-10-04,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,24468,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95
8849,CA-2016-140718,2016-02-07,2016-04-07,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,74.24
8869,CA-2017-158260,2017-04-11,2017-08-11,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,San Diego,California,26501,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,686.4
8870,CA-2018-101805,2018-01-12,2018-06-12,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,32569,West,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,15.92
8873,US-2015-105137,2015-10-10,2015-10-10,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,-22307,East,TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994
8889,CA-2018-103968,2018-01-12,2018-07-12,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Stockton,California,29671,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",629.64
8893,CA-2016-111038,2016-01-12,2016-06-12,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,San Diego,California,26501,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,2676.672
8894,CA-2015-124723,2015-05-08,2015-12-08,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Texas City,Texas,12054,Central,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.23
8899,CA-2016-163237,2016-07-08,2016-09-08,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Springfield,Virginia,22153,South,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97
8905,US-2017-126431,2017-01-07,2017-01-07,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,10009,East,OFF-LA-10001474,Office Supplies,Labels,Avery 477,30.53
8911,CA-2018-102610,2018-04-11,2018-08-11,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,-28115,South,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,95.976
8920,CA-2015-160276,2015-02-04,2015-08-04,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,177.68
8922,CA-2017-145709,2017-04-10,2017-08-10,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,-32402,South,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68
8942,CA-2017-159023,2017-03-11,2017-05-11,First Class,NW-18400,Natalie Webber,Consumer,United States,Portland,Oregon,31670,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158
8945,CA-2015-154592,2015-07-12,2015-08-12,First Class,EH-14005,Erica Hernandez,Home Office,United States,San Francisco,California,28573,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88
8955,CA-2015-156790,2015-08-08,2015-10-08,Second Class,VG-21790,Vivek Gonzalez,Consumer,United States,Jacksonville,Florida,32216,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.456
8963,CA-2017-157280,2017-05-11,2017-07-11,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96
8966,CA-2018-106691,2018-06-11,2018-12-11,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Houston,Texas,11534,Central,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.248
8967,CA-2017-134180,2017-03-11,2017-07-11,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,72.0
8970,CA-2018-157469,2018-02-12,2018-07-12,Standard Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,Ohio,-21429,East,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,19.728
8979,CA-2015-119529,2015-03-11,2015-05-11,Second Class,DM-13345,Denise Monton,Corporate,United States,Orange,New Jersey,7050,East,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,5.76
8981,CA-2015-108182,2015-06-02,2015-10-02,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Romeoville,Illinois,-5095,Central,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",8.952
8982,CA-2017-110898,2017-06-03,2017-12-03,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,-4913,Central,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.334
8986,CA-2016-123092,2016-03-12,2016-07-12,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",77.952
8992,US-2018-139577,2018-01-10,2018-06-10,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,San Francisco,California,28574,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75
9002,CA-2015-103807,2015-02-12,2015-09-12,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,5.95
9004,CA-2016-102855,2016-05-04,2016-06-04,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Spokane,Washington,-31865,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,239.94
9031,CA-2018-128041,2018-01-09,2018-01-09,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,32567,West,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,314.6
9034,CA-2015-152268,2015-02-09,2015-07-09,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Fayetteville,Arkansas,7165,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98
9035,CA-2016-148873,2016-01-10,2016-05-10,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,-3235,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992
9037,CA-2016-166492,2016-07-04,2016-10-04,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92
9057,CA-2016-160227,2016-02-11,2016-04-11,First Class,ED-13885,Emily Ducich,Home Office,United States,New York City,New York,10011,East,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,2621.322
9068,CA-2017-150077,2017-04-02,2017-10-02,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Rockville,Maryland,20852,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48
9069,CA-2017-106278,2017-02-09,2017-05-09,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,32662,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976
9071,CA-2018-147550,2018-04-12,2018-05-12,First Class,KE-16420,Katrina Edelman,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,11.352
9073,CA-2017-142524,2017-04-09,2017-08-09,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,271,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,16.56
9076,US-2016-136259,2016-05-11,2016-08-11,First Class,CB-12415,Christy Brittain,Consumer,United States,Lakewood,Ohio,-21429,East,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.218
